,Map,Round_ID,Round_Number,Player_ID,Agent_ID,Round_Score,Weapon_ID,Armor_ID,Remaining_Credits,Spent_Credits,Loadout_Value,Survived,kast
17821,Icebox,2506580,23,1012,6,565,6,2.0,350,4100,4500,False,True
17822,Icebox,2506580,23,1023,5,0,4,2.0,0,4300,3900,False,False
17823,Icebox,2506580,23,1802,12,110,15,2.0,50,6050,6050,False,True
17824,Icebox,2506580,23,1597,4,0,4,2.0,0,4300,4600,False,False
17825,Icebox,2506580,23,1578,6,240,4,2.0,7000,1100,5000,True,True
17826,Icebox,2506580,23,2294,21,1130,4,2.0,4400,550,4450,True,True
17827,Icebox,2506580,23,3033,16,100,4,2.0,5350,4700,4900,False,True
17828,Icebox,2506580,23,3582,12,0,4,2.0,5800,1350,4450,False,True
17829,Icebox,2506580,23,440,5,80,4,2.0,4300,4100,4500,False,True
17830,Split,2506786,1,763,2,371,10,,150,650,650,True,True
17831,Split,2506786,1,1012,6,280,11,1.0,0,800,800,True,True
17832,Split,2506786,1,1023,21,322,12,,0,800,800,True,True
17833,Split,2506786,1,1802,15,190,11,1.0,100,700,550,True,True
17834,Split,2506786,1,1597,19,39,11,,0,800,0,False,False
17835,Split,2506786,1,1578,3,0,12,,0,800,600,False,False
17836,Split,2506786,1,2294,13,52,11,,100,700,950,False,False
17837,Split,2506786,1,3033,11,52,11,1.0,0,800,950,False,False
17838,Split,2506786,1,3582,2,295,11,1.0,0,800,800,False,True
17839,Split,2506786,1,440,6,0,11,1.0,0,800,800,False,False
17840,Split,2506787,2,763,2,637,19,2.0,550,2800,3250,True,True
17841,Split,2506787,2,1012,6,81,19,2.0,700,2500,3200,False,True
17842,Split,2506787,2,1023,21,50,13,2.0,150,1000,2100,True,True
17843,Split,2506787,2,1802,15,428,6,1.0,100,3200,3950,True,True
17844,Split,2506787,2,1597,19,0,16,2.0,1300,3950,3950,True,True
17845,Split,2506787,2,1578,3,104,11,,1600,600,600,False,False
17846,Split,2506787,2,2294,13,26,11,,1600,700,950,False,False
17847,Split,2506787,2,3033,11,130,11,,1850,350,750,False,False
17848,Split,2506787,2,3582,2,300,11,,1700,700,700,False,True
17849,Split,2506787,2,440,6,0,11,,1800,400,600,False,False
17850,Split,2506788,3,763,2,429,19,2.0,2650,1500,2800,False,True
17851,Split,2506788,3,1012,6,121,19,2.0,2100,1600,3150,False,False
17852,Split,2506788,3,1023,21,25,13,2.0,2900,250,2350,False,True
17853,Split,2506788,3,1802,15,39,6,2.0,2050,1450,4700,False,False
17854,Split,2506788,3,1597,19,0,16,2.0,2600,1700,3950,False,True
17855,Split,2506788,3,1578,3,240,4,2.0,100,4200,4300,True,True
17856,Split,2506788,3,2294,13,492,4,1.0,700,3600,4250,True,True
17857,Split,2506788,3,3033,11,105,4,2.0,150,4400,4650,True,True
17858,Split,2506788,3,3582,2,370,6,2.0,300,4300,4600,False,True
17859,Split,2506788,3,440,6,150,4,2.0,200,4300,4500,True,True
17860,Split,2506789,4,763,2,0,4,2.0,550,4200,4600,False,False
17861,Split,2506789,4,1012,6,231,6,1.0,100,3900,3900,False,True
17862,Split,2506789,4,1023,21,39,6,2.0,650,4150,4450,False,False
17863,Split,2506789,4,1802,15,323,6,1.0,200,3750,3450,False,True
17864,Split,2506789,4,1597,19,0,4,2.0,600,3900,4600,False,False
17865,Split,2506789,4,1578,3,0,4,1.0,2600,1000,3700,True,True
17866,Split,2506789,4,2294,13,229,4,1.0,3450,950,4250,True,True
17867,Split,2506789,4,3033,11,329,4,2.0,2950,500,4650,False,True
17868,Split,2506789,4,3582,2,780,6,1.0,500,3300,4000,True,True
17869,Split,2506789,4,440,6,34,4,1.0,2700,1000,3900,False,True
17870,Split,2506790,5,763,2,275,13,1.0,1750,1200,1900,False,True
17871,Split,2506790,5,1012,6,0,13,1.0,1100,1600,1800,False,False
17872,Split,2506790,5,1023,21,96,13,2.0,1000,2050,2350,False,True
17873,Split,2506790,5,1802,15,220,13,,1550,1250,1400,False,True
17874,Split,2506790,5,1597,19,320,13,1.0,1100,1900,1900,False,True
17875,Split,2506790,5,1578,3,447,4,2.0,4300,1600,4300,False,True
17876,Split,2506790,5,2294,13,188,4,2.0,5400,1550,4850,False,True
17877,Split,2506790,5,3033,11,640,4,2.0,1850,4600,4950,True,True
17878,Split,2506790,5,3582,2,35,6,2.0,2900,1500,4600,False,True
17879,Split,2506790,5,440,6,10,4,2.0,1900,4100,4500,True,True
17880,Split,2506791,6,763,2,632,4,2.0,950,3900,4600,False,True
17881,Split,2506791,6,1012,6,486,6,1.0,100,3900,3900,True,True
17882,Split,2506791,6,1023,21,25,4,1.0,300,3600,3850,False,True
17883,Split,2506791,6,1802,15,0,6,2.0,300,4350,4050,False,True
17884,Split,2506791,6,1597,19,280,4,2.0,100,4100,4600,True,True
17885,Split,2506791,6,1578,3,0,4,2.0,3700,4300,4500,False,False
17886,Split,2506791,6,2294,13,25,4,2.0,4500,4200,4850,False,True
17887,Split,2506791,6,3033,11,300,4,2.0,5150,600,4950,False,True
17888,Split,2506791,6,3582,2,315,6,2.0,1800,4400,4600,False,True
17889,Split,2506791,6,440,6,242,4,2.0,4600,600,4500,False,True
17890,Split,2506792,7,763,2,520,4,2.0,50,4300,4300,True,True
17891,Split,2506792,7,1012,6,35,6,2.0,1900,1600,4500,False,False
17892,Split,2506792,7,1023,21,0,16,1.0,400,2900,3200,True,True
17893,Split,2506792,7,1802,15,0,6,2.0,1850,4350,4200,True,True
17894,Split,2506792,7,1597,19,602,4,2.0,150,250,4350,True,True
17895,Split,2506792,7,1578,3,0,4,1.0,1900,3700,3700,False,False
17896,Split,2506792,7,2294,13,0,4,1.0,2850,3550,4250,False,False
17897,Split,2506792,7,3033,11,0,4,1.0,150,4200,4350,False,False
17898,Split,2506792,7,3582,2,0,6,2.0,2200,4600,4600,False,False
17899,Split,2506792,7,440,6,318,6,1.0,2800,3900,3900,True,True
17900,Split,2506793,8,763,2,235,4,2.0,2650,800,4900,False,True
17901,Split,2506793,8,1012,6,274,6,2.0,300,4600,4600,False,True
17902,Split,2506793,8,1023,21,0,4,1.0,3150,250,3850,False,False
17903,Split,2506793,8,1802,15,235,6,2.0,3100,1750,4350,False,True
17904,Split,2506793,8,1597,19,43,4,2.0,2750,800,4900,False,True
17905,Split,2506793,8,1578,3,132,4,1.0,600,3700,3700,True,True
17906,Split,2506793,8,2294,13,275,4,1.0,1650,3600,4250,False,True
17907,Split,2506793,8,3033,11,106,4,1.0,1700,3750,4350,False,True
17908,Split,2506793,8,3582,2,39,6,1.0,1300,3300,4000,False,False
17909,Split,2506793,8,440,6,810,6,1.0,100,1000,3900,True,True
17910,Split,2506794,9,763,2,40,4,2.0,150,4600,4600,False,False
17911,Split,2506794,9,1012,6,27,19,2.0,800,2700,2700,False,False
17912,Split,2506794,9,1023,21,255,4,2.0,50,3900,4450,False,True
17913,Split,2506794,9,1802,15,235,6,2.0,850,4350,4050,False,True
17914,Split,2506794,9,1597,19,275,4,2.0,50,4600,4600,False,True
17915,Split,2506794,9,1578,3,141,4,1.0,3500,400,3700,True,True
17916,Split,2506794,9,2294,13,0,4,1.0,1300,3850,4250,False,False
17917,Split,2506794,9,3033,11,398,4,1.0,1300,3900,4050,False,True
17918,Split,2506794,9,3582,2,742,6,1.0,1300,3300,4000,True,True
17919,Split,2506794,9,440,6,117,6,1.0,3400,600,3900,False,True
17920,Split,2506795,10,763,2,0,13,1.0,1350,1200,1900,False,False
17921,Split,2506795,10,1012,6,130,19,1.0,1300,1900,2100,False,True
17922,Split,2506795,10,1023,21,70,13,1.0,1450,1200,1750,False,False
17923,Split,2506795,10,1802,15,570,13,,2200,1250,1250,False,True
17924,Split,2506795,10,1597,19,0,13,1.0,1200,1450,1900,False,True
17925,Split,2506795,10,1578,3,275,4,2.0,2700,1400,4300,True,True
17926,Split,2506795,10,2294,13,220,4,2.0,700,3900,4850,True,True
17927,Split,2506795,10,3033,11,25,4,2.0,3350,4350,4950,False,True
17928,Split,2506795,10,3582,2,635,6,2.0,3500,1700,4600,False,True
17929,Split,2506795,10,440,6,93,6,2.0,2600,4100,4500,True,True
17930,Split,2506796,11,763,2,332,4,2.0,350,3900,4600,False,True
17931,Split,2506796,11,1012,6,608,6,,700,3500,3500,False,True
17932,Split,2506796,11,1023,21,271,4,2.0,200,4150,4450,True,True
17933,Split,2506796,11,1802,15,158,6,2.0,1300,4200,4200,True,True
17934,Split,2506796,11,1597,19,0,4,2.0,0,4100,4600,True,True
17935,Split,2506796,11,1578,3,0,4,2.0,5700,500,4200,False,False
17936,Split,2506796,11,2294,13,292,4,2.0,2500,1700,4850,False,True
17937,Split,2506796,11,3033,11,40,4,2.0,1950,4700,4950,False,False
17938,Split,2506796,11,3582,2,0,6,2.0,2600,4600,4600,False,False
17939,Split,2506796,11,440,6,294,6,2.0,4500,1600,4500,False,True
17940,Split,2506797,12,763,2,54,4,2.0,2150,4300,4600,False,False
17941,Split,2506797,12,1012,6,0,6,2.0,2700,4300,4500,False,False
17942,Split,2506797,12,1023,21,105,4,2.0,250,250,4450,False,True
17943,Split,2506797,12,1802,15,0,6,2.0,850,750,4650,False,True
17944,Split,2506797,12,1597,19,694,4,2.0,1000,2000,4900,False,True
17945,Split,2506797,12,1578,3,556,4,2.0,200,4500,4600,True,True
17946,Split,2506797,12,2294,13,680,4,2.0,0,4600,5300,False,True
17947,Split,2506797,12,3033,11,25,4,2.0,2150,4600,4950,True,True
17948,Split,2506797,12,3582,2,33,6,2.0,200,4300,4600,False,False
17949,Split,2506797,12,440,6,205,6,2.0,2300,4300,4500,True,True
17950,Split,2506798,13,763,2,0,12,,100,700,700,False,False
17951,Split,2506798,13,1012,6,30,12,,100,700,700,False,True
17952,Split,2506798,13,1023,21,0,12,,0,800,800,False,False
17953,Split,2506798,13,1802,15,250,12,,0,800,650,False,True
17954,Split,2506798,13,1597,19,50,13,,0,800,800,False,False
17955,Split,2506798,13,1578,3,360,12,,0,800,500,True,True
17956,Split,2506798,13,2294,13,251,11,,100,700,950,True,True
17957,Split,2506798,13,3033,11,101,11,1.0,0,800,950,True,True
17958,Split,2506798,13,3582,2,522,12,,0,800,800,False,True
17959,Split,2506798,13,440,6,65,11,1.0,0,800,800,True,True
17960,Split,2506799,14,763,2,26,11,,2300,0,0,False,False
17961,Split,2506799,14,1012,6,568,13,,1300,1000,1200,False,True
17962,Split,2506799,14,1023,21,0,13,,1400,800,1100,False,False
17963,Split,2506799,14,1802,15,44,11,,2100,300,450,False,True
17964,Split,2506799,14,1597,19,300,13,,1400,800,800,False,True
17965,Split,2506799,14,1578,3,241,18,2.0,200,3200,3400,False,True
17966,Split,2506799,14,2294,13,64,18,2.0,150,3150,4050,False,True
17967,Split,2506799,14,3033,11,119,16,1.0,150,2850,3900,True,True
17968,Split,2506799,14,3582,2,420,19,2.0,600,2800,2800,False,True
17969,Split,2506799,14,440,6,278,18,2.0,0,3000,3000,True,True
17970,Split,2506800,15,763,2,427,4,2.0,400,4600,4600,False,True
17971,Split,2506800,15,1012,6,0,6,2.0,100,4300,4300,False,False
17972,Split,2506800,15,1023,21,89,6,1.0,250,3850,3850,False,True
17973,Split,2506800,15,1802,15,564,6,2.0,450,4350,4200,True,True
17974,Split,2506800,15,1597,19,251,4,1.0,300,4000,4000,False,True
17975,Split,2506800,15,1578,3,105,12,1.0,2100,1300,900,False,False
17976,Split,2506800,15,2294,13,374,12,1.0,2200,950,1850,False,True
17977,Split,2506800,15,3033,11,663,16,1.0,2550,800,3400,False,True
17978,Split,2506800,15,3582,2,31,19,2.0,1700,2300,2800,False,False
17979,Split,2506800,15,440,6,85,18,2.0,2600,600,3200,False,True
17980,Split,2506801,16,763,2,0,4,2.0,0,4100,4100,False,False
17981,Split,2506801,16,1012,6,29,5,2.0,1800,3650,3650,False,False
17982,Split,2506801,16,1023,21,0,16,1.0,350,3200,3200,False,False
17983,Split,2506801,16,1802,15,0,6,2.0,650,1450,4200,False,False
17984,Split,2506801,16,1597,19,355,4,1.0,50,3750,3750,False,True
17985,Split,2506801,16,1578,3,501,6,1.0,100,3900,3600,False,True
17986,Split,2506801,16,2294,13,0,6,1.0,650,3850,4250,True,True
17987,Split,2506801,16,3033,11,25,4,1.0,950,3900,4050,True,True
17988,Split,2506801,16,3582,2,892,6,1.0,0,3600,3600,True,True
17989,Split,2506801,16,440,6,0,6,1.0,600,3900,3900,True,True
17990,Split,2506802,17,763,2,27,19,1.0,0,1900,1900,False,False
17991,Split,2506802,17,1012,6,551,6,1.0,200,3500,3900,False,True
17992,Split,2506802,17,1023,21,52,19,1.0,500,1750,2050,False,True
17993,Split,2506802,17,1802,15,191,19,2.0,150,2400,2400,False,True
17994,Split,2506802,17,1597,19,69,19,1.0,150,2000,2000,False,True
17995,Split,2506802,17,1578,3,0,6,2.0,2000,4400,4000,True,True
17996,Split,2506802,17,2294,13,259,6,1.0,200,550,4250,False,True
17997,Split,2506802,17,3033,11,320,4,2.0,2500,1450,4950,False,True
17998,Split,2506802,17,3582,2,140,6,2.0,2200,1400,4600,False,True
17999,Split,2506802,17,440,6,604,6,2.0,2000,1600,4500,True,True
18000,Split,2506803,18,763,2,0,13,1.0,1200,1200,1200,False,True
18001,Split,2506803,18,1012,6,299,19,2.0,900,2100,2700,False,True
18002,Split,2506803,18,1023,21,12,13,1.0,1450,1450,1750,False,False
18003,Split,2506803,18,1802,15,0,13,,1500,1250,1100,False,False
18004,Split,2506803,18,1597,19,55,13,1.0,1150,1400,1650,False,False
18005,Split,2506803,18,1578,3,364,6,2.0,1600,500,4000,True,True
18006,Split,2506803,18,2294,13,151,6,2.0,2150,4150,4850,True,True
18007,Split,2506803,18,3033,11,165,4,2.0,1150,4550,4950,True,True
18008,Split,2506803,18,3582,2,361,6,2.0,900,4300,4600,False,True
18009,Split,2506803,18,440,6,255,6,2.0,5000,600,4500,True,True
18010,Split,2506804,19,763,2,630,4,2.0,0,4400,4400,False,True
18011,Split,2506804,19,1012,6,25,6,2.0,0,4300,4300,False,True
18012,Split,2506804,19,1023,21,0,4,2.0,200,4450,4450,False,False
18013,Split,2506804,19,1802,15,0,6,2.0,350,4350,4200,False,False
18014,Split,2506804,19,1597,19,40,4,2.0,0,4350,4600,False,False
18015,Split,2506804,19,1578,3,220,6,2.0,3400,1600,4200,True,True
18016,Split,2506804,19,2294,13,396,6,2.0,4600,550,4850,True,True
18017,Split,2506804,19,3033,11,600,15,2.0,3850,5200,6750,False,True
18018,Split,2506804,19,3582,2,17,4,2.0,3100,1000,4600,True,True
18019,Split,2506804,19,440,6,164,6,2.0,1900,1600,4500,False,True
18020,Lotus,2506521,1,3842,3,0,11,1.0,0,800,600,False,False
18021,Lotus,2506521,1,269,19,66,11,,100,700,700,False,False
18022,Lotus,2506521,1,4509,2,298,11,1.0,0,800,800,True,True
18023,Lotus,2506521,1,4157,2,0,11,1.0,400,400,400,False,False
18024,Lotus,2506521,1,1091,6,254,11,1.0,0,800,800,True,True
18025,Lotus,2506521,1,3599,5,18,11,1.0,0,800,600,True,True
18026,Lotus,2506521,1,74,6,25,11,1.0,0,800,800,False,True
18027,Lotus,2506521,1,1994,11,250,11,1.0,0,800,950,False,True
18028,Lotus,2506521,1,11412,19,282,12,,50,750,750,False,True
18029,Lotus,2506521,1,1804,11,372,11,1.0,0,800,950,True,True
18030,Lotus,2506522,2,3842,3,0,11,,1600,300,300,False,False
18031,Lotus,2506522,2,269,19,25,11,,2000,0,700,False,True
18032,Lotus,2506522,2,4509,2,530,5,2.0,150,3050,3950,True,True
18033,Lotus,2506522,2,4157,2,0,13,,1300,1000,1000,False,False
18034,Lotus,2506522,2,1091,6,38,5,1.0,550,2650,2850,False,False
18035,Lotus,2506522,2,3599,5,185,19,2.0,300,2700,2300,True,True
18036,Lotus,2506522,2,74,6,0,11,,1500,400,600,False,False
18037,Lotus,2506522,2,1994,11,275,13,,1300,800,950,False,True
18038,Lotus,2506522,2,11412,19,168,5,1.0,100,3150,3150,True,True
18039,Lotus,2506522,2,1804,11,176,5,1.0,750,2650,3200,True,True
18040,Lotus,2506523,3,3842,3,382,6,2.0,100,4200,4100,False,True
18041,Lotus,2506523,3,269,19,40,4,2.0,300,4400,4600,False,True
18042,Lotus,2506523,3,4509,2,35,5,2.0,3550,0,3550,False,True
18043,Lotus,2506523,3,4157,2,13,4,1.0,0,4000,3800,False,False
18044,Lotus,2506523,3,1091,6,405,5,1.0,2550,1000,2850,True,True
18045,Lotus,2506523,3,3599,5,566,5,2.0,2900,600,3050,True,True
18046,Lotus,2506523,3,74,6,238,6,2.0,300,3900,4500,False,True
18047,Lotus,2506523,3,1994,11,0,4,1.0,300,3900,4050,False,False
18048,Lotus,2506523,3,11412,19,0,5,1.0,2600,700,3150,True,True
18049,Lotus,2506523,3,1804,11,391,4,1.0,650,3300,4850,False,True
18050,Lotus,2506524,4,3842,3,30,12,1.0,2000,1500,1100,False,False
18051,Lotus,2506524,4,269,19,0,13,1.0,1600,1900,1900,False,False
18052,Lotus,2506524,4,4509,2,0,4,2.0,1950,4600,4600,True,True
18053,Lotus,2506524,4,4157,2,40,19,1.0,1300,1900,1900,False,False
18054,Lotus,2506524,4,1091,6,201,6,2.0,4350,1600,4500,True,True
18055,Lotus,2506524,4,3599,5,508,6,2.0,1800,1600,3900,False,True
18056,Lotus,2506524,4,74,6,258,19,1.0,1600,2100,2100,False,True
18057,Lotus,2506524,4,1994,11,0,13,,2100,1400,1550,False,False
18058,Lotus,2506524,4,11412,19,115,4,1.0,5100,500,4000,True,True
18059,Lotus,2506524,4,1804,11,369,6,2.0,2450,4300,4650,True,True
18060,Lotus,2506525,5,3842,3,0,6,2.0,700,4500,4100,False,False
18061,Lotus,2506525,5,269,19,25,4,2.0,650,4150,4600,False,True
18062,Lotus,2506525,5,4509,2,419,4,2.0,4550,400,4600,False,True
18063,Lotus,2506525,5,4157,2,629,4,1.0,500,4000,4000,False,True
18064,Lotus,2506525,5,1091,6,550,6,2.0,4050,600,5100,True,True
18065,Lotus,2506525,5,3599,5,105,6,2.0,3400,4500,3900,False,True
18066,Lotus,2506525,5,74,6,87,6,2.0,700,4300,4500,False,False
18067,Lotus,2506525,5,1994,11,25,4,2.0,1150,4150,4650,False,True
18068,Lotus,2506525,5,11412,19,0,4,2.0,6800,1500,5400,True,True
18069,Lotus,2506525,5,1804,11,350,6,2.0,5450,400,4650,True,True
18070,Lotus,2506526,6,3842,3,104,19,1.0,1500,2100,1900,False,True
18071,Lotus,2506526,6,269,19,672,13,1.0,1850,1700,1900,False,True
18072,Lotus,2506526,6,4509,2,136,4,2.0,3850,4100,4600,False,True
18073,Lotus,2506526,6,4157,2,313,13,,2300,1500,1500,False,True
18074,Lotus,2506526,6,1091,6,837,6,2.0,6850,600,5100,False,True
18075,Lotus,2506526,6,3599,5,0,6,2.0,4800,4500,3900,False,False
18076,Lotus,2506526,6,74,6,114,19,1.0,1900,1700,2100,False,True
18077,Lotus,2506526,6,1994,11,242,13,1.0,2350,1700,1850,False,True
18078,Lotus,2506526,6,11412,19,25,4,2.0,4600,1500,5400,False,True
18079,Lotus,2506526,6,1804,11,235,6,2.0,7500,1150,4650,False,True
18080,Lotus,2506527,7,3842,3,0,6,2.0,500,4300,4100,False,False
18081,Lotus,2506527,7,269,19,0,4,2.0,1150,4600,4600,False,True
18082,Lotus,2506527,7,4509,2,442,4,2.0,1150,4600,4600,False,True
18083,Lotus,2506527,7,4157,2,0,15,1.0,0,5800,5800,False,False
18084,Lotus,2506527,7,1091,6,39,6,2.0,4500,4500,4500,False,False
18085,Lotus,2506527,7,3599,5,483,2,2.0,1900,4800,4600,False,True
18086,Lotus,2506527,7,74,6,1499,6,2.0,900,4300,4500,True,True
18087,Lotus,2506527,7,1994,11,0,4,2.0,1350,4500,4650,False,False
18088,Lotus,2506527,7,11412,19,25,4,2.0,1900,4600,4600,False,True
18089,Lotus,2506527,7,1804,11,228,6,2.0,4600,4400,4650,False,True
18090,Lotus,2506528,8,3842,3,39,6,1.0,0,3800,3500,False,True
18091,Lotus,2506528,8,269,19,540,4,2.0,50,4400,4400,True,True
18092,Lotus,2506528,8,4509,2,162,4,2.0,2250,4400,4600,False,True
18093,Lotus,2506528,8,4157,2,0,6,2.0,2100,4100,4600,False,False
18094,Lotus,2506528,8,1091,6,283,6,2.0,2600,4300,4300,True,True
18095,Lotus,2506528,8,3599,5,108,6,2.0,200,4500,3900,False,False
18096,Lotus,2506528,8,74,6,530,6,2.0,700,1600,4500,True,True
18097,Lotus,2506528,8,1994,11,44,4,2.0,250,4400,4650,True,True
18098,Lotus,2506528,8,11412,19,204,6,1.0,300,4000,4000,False,True
18099,Lotus,2506528,8,1804,11,31,6,1.0,400,3900,4050,False,False
18100,Lotus,2506529,9,3842,3,125,6,2.0,1700,4500,4100,True,True
18101,Lotus,2506529,9,269,19,0,4,2.0,2050,1700,4600,False,False
18102,Lotus,2506529,9,4509,2,72,4,1.0,1850,3500,4000,False,False
18103,Lotus,2506529,9,4157,2,80,4,2.0,800,4600,4600,True,True
18104,Lotus,2506529,9,1091,6,0,6,2.0,3200,600,4500,False,False
18105,Lotus,2506529,9,3599,5,190,9,1.0,1450,1650,1250,False,True
18106,Lotus,2506529,9,74,6,856,6,2.0,2800,1600,4500,True,True
18107,Lotus,2506529,9,1994,11,237,4,2.0,150,500,4650,True,True
18108,Lotus,2506529,9,11412,19,203,13,,1950,1250,1500,False,True
18109,Lotus,2506529,9,1804,11,98,19,1.0,1400,1900,2150,False,False
18110,Lotus,2506530,10,3842,3,155,6,2.0,3700,1500,4100,False,True
18111,Lotus,2506530,10,269,19,0,4,2.0,950,4400,4600,False,False
18112,Lotus,2506530,10,4509,2,299,4,2.0,650,4100,4600,False,True
18113,Lotus,2506530,10,4157,2,116,4,2.0,2100,2000,4900,False,True
18114,Lotus,2506530,10,1091,6,310,6,2.0,2200,3900,4300,False,True
18115,Lotus,2506530,10,3599,5,75,6,2.0,50,4500,3900,False,True
18116,Lotus,2506530,10,74,6,653,6,2.0,5100,1600,4500,False,True
18117,Lotus,2506530,10,1994,11,265,4,2.0,1850,1800,4950,False,True
18118,Lotus,2506530,10,11412,19,485,4,2.0,250,4600,4600,False,True
18119,Lotus,2506530,10,1804,11,176,6,2.0,0,4300,4550,True,True
18120,Lotus,2506531,11,3842,3,0,6,2.0,1600,4500,4100,False,True
18121,Lotus,2506531,11,269,19,225,4,2.0,1650,4400,4600,True,True
18122,Lotus,2506531,11,4509,2,0,4,1.0,350,3500,3800,False,False
18123,Lotus,2506531,11,4157,2,36,6,2.0,0,4300,4600,False,False
18124,Lotus,2506531,11,1091,6,2,6,2.0,900,4500,4300,False,False
18125,Lotus,2506531,11,3599,5,65,16,1.0,0,3050,2850,False,True
18126,Lotus,2506531,11,74,6,831,6,2.0,300,4500,4500,True,True
18127,Lotus,2506531,11,1994,11,280,4,1.0,350,3900,4050,False,True
18128,Lotus,2506531,11,11412,19,542,16,1.0,300,3350,3350,False,True
18129,Lotus,2506531,11,1804,11,280,6,2.0,1600,1600,4650,False,True
18130,Lotus,2506532,12,3842,3,195,6,2.0,400,4500,4100,True,True
18131,Lotus,2506532,12,269,19,556,4,2.0,1250,1000,4900,True,True
18132,Lotus,2506532,12,4509,2,155,13,2.0,50,2200,2200,False,True
18133,Lotus,2506532,12,4157,2,307,4,2.0,1500,4700,4700,True,True
18134,Lotus,2506532,12,1091,6,0,5,1.0,150,2650,2450,False,False
18135,Lotus,2506532,12,3599,5,46,19,1.0,0,1900,1700,False,False
18136,Lotus,2506532,12,74,6,214,6,2.0,700,600,4500,True,True
18137,Lotus,2506532,12,1994,11,0,4,2.0,2050,4700,4950,False,True
18138,Lotus,2506532,12,11412,19,145,13,2.0,100,2500,2500,False,True
18139,Lotus,2506532,12,1804,11,0,4,1.0,0,3700,3850,False,False
18140,Lotus,2506533,13,3842,3,598,11,,200,600,0,False,True
18141,Lotus,2506533,13,269,19,51,11,,100,700,700,False,True
18142,Lotus,2506533,13,4509,2,0,12,,100,700,700,False,False
18143,Lotus,2506533,13,4157,2,0,12,,100,700,700,False,False
18144,Lotus,2506533,13,1091,6,0,12,,100,700,700,False,False
18145,Lotus,2506533,13,3599,5,236,11,1.0,0,800,800,True,True
18146,Lotus,2506533,13,74,6,102,11,1.0,0,800,600,False,True
18147,Lotus,2506533,13,1994,11,217,11,1.0,0,800,950,False,True
18148,Lotus,2506533,13,11412,19,538,11,,100,700,700,True,True
18149,Lotus,2506533,13,1804,11,451,11,1.0,0,800,950,False,True
18150,Lotus,2506534,14,3842,3,655,11,,2400,100,100,False,True
18151,Lotus,2506534,14,269,19,222,11,,2000,0,0,False,True
18152,Lotus,2506534,14,4509,2,19,19,2.0,600,2800,2800,False,False
18153,Lotus,2506534,14,4157,2,61,11,,1700,300,300,False,False
18154,Lotus,2506534,14,1091,6,222,5,2.0,150,3250,3450,False,True
18155,Lotus,2506534,14,3599,5,0,19,2.0,1000,2500,3200,False,False
18156,Lotus,2506534,14,74,6,0,11,,1500,400,400,False,False
18157,Lotus,2506534,14,1994,11,110,11,,1950,150,300,False,True
18158,Lotus,2506534,14,11412,19,320,5,2.0,50,3750,4250,True,True
18159,Lotus,2506534,14,1804,11,635,5,2.0,50,3650,3800,True,True
18160,Lotus,2506535,15,3842,3,171,6,2.0,700,4500,4000,True,True
18161,Lotus,2506535,15,269,19,75,6,2.0,0,4600,4600,True,True
18162,Lotus,2506535,15,4509,2,60,4,2.0,0,3900,4100,False,False
18163,Lotus,2506535,15,4157,2,241,4,1.0,100,4000,4000,True,True
18164,Lotus,2506535,15,1091,6,369,12,2.0,1850,1600,2100,True,True
18165,Lotus,2506535,15,3599,5,14,4,2.0,200,4100,4500,True,True
18166,Lotus,2506535,15,74,6,503,6,1.0,400,3500,3700,True,True
18167,Lotus,2506535,15,1994,11,74,4,1.0,450,3900,4050,False,False
18168,Lotus,2506535,15,11412,19,0,5,1.0,2650,1100,3150,False,False
18169,Lotus,2506535,15,1804,11,26,5,2.0,2550,1400,3800,False,False
18170,Lotus,2506536,16,3842,3,602,6,2.0,2100,1600,4000,False,True
18171,Lotus,2506536,16,269,19,186,6,2.0,2300,700,4600,False,True
18172,Lotus,2506536,16,4509,2,0,5,2.0,200,3750,3750,False,False
18173,Lotus,2506536,16,4157,2,97,4,2.0,1600,1700,4600,False,True
18174,Lotus,2506536,16,1091,6,0,4,2.0,400,600,5000,False,True
18175,Lotus,2506536,16,3599,5,1027,4,2.0,800,400,4500,True,True
18176,Lotus,2506536,16,74,6,283,6,1.0,300,600,3700,False,True
18177,Lotus,2506536,16,1994,11,40,4,2.0,1850,4500,4650,False,False
18178,Lotus,2506536,16,11412,19,65,4,1.0,550,4000,4000,False,True
18179,Lotus,2506536,16,1804,11,355,6,2.0,50,4400,4650,False,True
18180,Lotus,2506537,17,3842,3,485,6,2.0,0,4400,3900,True,True
18181,Lotus,2506537,17,269,19,120,4,2.0,50,4350,4350,False,True
18182,Lotus,2506537,17,4509,2,0,4,2.0,2000,4100,4600,False,False
18183,Lotus,2506537,17,4157,2,215,16,2.0,50,3450,3650,True,True
18184,Lotus,2506537,17,1091,6,0,6,1.0,100,3300,3900,False,False
18185,Lotus,2506537,17,3599,5,380,4,2.0,100,1600,4500,False,True
18186,Lotus,2506537,17,74,6,220,19,2.0,100,2300,2300,True,True
18187,Lotus,2506537,17,1994,11,260,23,2.0,100,3650,4150,True,True
18188,Lotus,2506537,17,11412,19,15,4,1.0,0,3550,3750,False,False
18189,Lotus,2506537,17,1804,11,27,19,2.0,750,2500,2850,False,False
18190,Lotus,2506538,18,3842,3,35,6,2.0,1800,1600,3900,False,False
18191,Lotus,2506538,18,269,19,430,6,2.0,1350,4600,4600,False,True
